,Unnamed: 0,Budget,Clicks,Conversions,Revenue_Generated,ROI,Subscription_Tier,Subscription_Length,Discount_Level,Units_Sold,Bundle_Price,Customer_Satisfaction_Post_Refund,Common_Keywords,Conversion_Rate,Customer_Response,Revenue_per_Click,ROI_Score
3149,3149,41180.39,3063,468,88014.46,0.94,Premium,14,35,76,472.24,3,Innovative,0.15274151436031333,0,28.725345953002613,0.14357702349869453
3150,3150,29185.25,1076,424,90899.51,2.68,Premium,27,29,169,487.78,1,Durable,0.393686165273909,1,84.4006592386258,1.0550789229340762
3151,3151,22461.41,2305,461,27687.91,1.76,Basic,32,19,21,186.95,1,Affordable,0.19991326973113616,1,12.006899392888117,0.3518473547267996
3152,3152,16678.04,2208,855,29308.25,1.13,Standard,13,59,74,189.87,2,Affordable,0.38705296514259846,1,13.26765504753282,0.4373698506111362
3153,3153,1226.19,4218,899,85210.24,2.67,Basic,15,59,161,238.74,4,Innovative,0.21308366911590423,1,20.19678596823892,0.5689333965394643
3154,3154,16059.03,2793,998,72411.85,4.01,Standard,26,69,83,345.85,1,Innovative,0.35719398711524697,1,25.916911238367934,1.4323478883321403
3155,3155,48718.54,3232,432,71675.11,4.18,Standard,11,14,15,181.31,4,Affordable,0.13362202288895764,1,22.169845344880915,0.5585400556758429
3156,3156,20205.11,722,369,30839.78,1.98,Basic,4,41,48,199.41,3,Affordable,0.5103734439834025,1,42.65529737206086,1.0105394190871368
3157,3157,1751.62,3424,369,64480.27,3.72,Standard,1,49,81,150.24,2,Stylish,0.10773722627737227,1,18.82635620437956,0.40078248175182485
3158,3158,35366.17,4682,492,5826.6,1.2,Premium,4,63,155,215.26,3,Stylish,0.10506085842408712,1,1.2442024343369635,0.12607303010890453
3159,3159,25520.01,3459,634,73161.89,3.14,Premium,9,16,53,325.08,2,Durable,0.18323699421965317,1,21.145054913294796,0.575364161849711
3160,3160,32087.95,2064,459,61127.44,2.74,Basic,27,47,56,145.2,2,Durable,0.22227602905569008,1,29.601665859564164,0.6090363196125909
3161,3161,3018.52,3405,719,3652.9,1.23,Standard,16,54,54,223.67,2,Affordable,0.2110980622431004,1,1.0724897240164415,0.2596506165590135
3162,3162,35706.83,3499,299,44357.25,1.58,Premium,25,36,178,332.85,2,Affordable,0.08542857142857142,1,12.6735,0.13497714285714285
3163,3163,28772.83,4670,926,63965.28,3.15,Premium,2,34,104,395.83,4,Innovative,0.1982444872618283,1,13.694129736673089,0.6244701348747591
3164,3164,43825.21,2108,684,11543.24,3.88,Premium,33,65,58,456.1,3,Affordable,0.32432432432432434,1,5.473323850165955,1.2583783783783784
3165,3165,17781.33,604,809,66406.43,4.84,Basic,2,38,14,338.83,4,Innovative,1.3371900826446281,1,109.76269421487602,6.4719999999999995
3166,3166,32958.86,1117,810,88302.62,2.84,Premium,21,29,6,330.25,1,Innovative,0.7245080500894454,1,78.98266547406082,2.057602862254025
3167,3167,38460.03,1898,631,12917.68,3.37,Premium,15,14,22,410.2,3,Stylish,0.33228014744602424,1,6.802359136387572,1.1197840968931017
3168,3168,24598.51,2797,433,8435.63,0.69,Basic,18,44,162,251.41,4,Affordable,0.15475339528234452,0,3.0148784846318795,0.10677984274481771
3169,3169,46016.64,3074,643,23463.89,1.45,Standard,26,40,38,133.97,4,Affordable,0.20910569105691057,1,7.630533333333333,0.3032032520325203
3170,3170,18981.21,546,343,71704.48,4.06,Basic,17,60,97,497.28,1,Durable,0.6270566727605119,1,131.0868007312614,2.545850091407678
3171,3171,21968.03,1193,93,85707.76,4.05,Premium,21,34,120,178.95,4,Durable,0.07788944723618091,1,71.78204355108878,0.31545226130653264
3172,3172,22915.2,4675,785,9185.75,4.68,Premium,18,35,15,428.37,3,Stylish,0.16787852865697178,1,1.964446107784431,0.7856715141146279
3173,3173,48634.26,1759,164,46323.21,2.86,Basic,5,46,151,355.52,2,Stylish,0.09318181818181819,1,26.32000568181818,0.2665
3174,3174,13880.8,2369,352,86504.34,2.04,Basic,7,20,47,254.19,2,Affordable,0.14852320675105485,1,36.49972151898734,0.3029873417721519
3175,3175,41488.16,1596,400,76354.17,1.4,Standard,3,27,101,455.55,3,Stylish,0.25046963055729493,1,47.81100187852223,0.35065748278021286
3176,3176,43817.06,4283,282,46861.68,4.2,Standard,17,14,169,424.39,3,Affordable,0.06582633053221289,1,10.938767507002801,0.27647058823529413
3177,3177,48296.08,1768,723,86474.23,2.36,Standard,10,12,98,77.64,3,Affordable,0.4087054833239118,1,48.88311475409836,0.9645449406444319
3178,3178,28398.19,1540,198,59246.8,3.46,Standard,23,25,33,201.06,3,Innovative,0.12848799480856588,1,38.4469824789098,0.44456846203763795
3179,3179,33887.48,3716,577,75685.24,1.55,Standard,17,37,92,473.65,4,Affordable,0.15523271455474846,1,20.361915523271456,0.24061070755986014
3180,3180,24508.38,3462,26,52869.78,2.12,Standard,2,59,93,285.09,4,Affordable,0.007507941091539128,0,15.267045913947443,0.01591683511406295
3181,3181,44483.11,4794,134,91585.34,2.5,Standard,15,63,94,417.56,4,Stylish,0.02794577685088634,0,19.100175182481753,0.06986444212721585
3182,3182,18495.42,1923,207,48862.58,3.1,Standard,23,51,127,59.14,3,Durable,0.1075883575883576,1,25.396351351351353,0.33352390852390856
3183,3183,30606.96,1053,931,58986.59,2.14,Basic,20,27,166,369.29,1,Innovative,0.8833017077798861,1,55.96450664136622,1.8902656546489565
3184,3184,13489.1,134,466,39945.41,3.2,Premium,7,39,129,274.72,1,Stylish,3.4518518518518517,1,295.89192592592593,11.045925925925927
3185,3185,28392.75,4385,768,90083.15,4.97,Standard,21,21,45,100.12,2,Stylish,0.17510259917920656,1,20.538793889648883,0.8702599179206566
3186,3186,23719.16,4768,23,64324.5,3.21,Premium,29,21,192,114.15,3,Innovative,0.004822814007129377,0,13.48804780876494,0.0154812329628853
3187,3187,14511.51,4521,556,27144.56,4.01,Basic,16,27,24,198.66,1,Innovative,0.12295444493586909,1,6.002777532065458,0.49304732419283503
3188,3188,21951.94,1333,189,17403.33,1.58,Basic,21,29,19,404.63,1,Innovative,0.14167916041979012,1,13.04597451274363,0.2238530734632684
3189,3189,17303.36,4610,830,88674.39,2.4,Premium,17,25,95,81.1,4,Stylish,0.18000433745391456,1,19.231054001301235,0.43201040988939493
3190,3190,29797.69,2807,488,42674.55,2.61,Premium,1,44,7,119.1,2,Affordable,0.1737891737891738,1,15.197489316239317,0.4535897435897436
3191,3191,11388.15,345,969,93439.42,1.79,Standard,28,29,35,380.49,1,Affordable,2.800578034682081,1,270.05612716763005,5.013034682080925
3192,3192,38319.27,1110,769,46699.27,1.2,Basic,7,16,172,111.62,3,Durable,0.6921692169216922,1,42.03354635463546,0.8306030603060306
3193,3193,36004.57,1747,173,28910.86,1.18,Basic,11,40,152,66.36,2,Durable,0.09897025171624714,1,16.539393592677346,0.11678489702517161
3194,3194,9050.83,922,99,11754.12,4.4,Standard,15,16,116,130.06,3,Innovative,0.10725893824485373,1,12.73469122426869,0.47193932827735646
3195,3195,45948.39,983,434,98620.59,1.55,Premium,2,23,185,225.78,1,Durable,0.4410569105691057,1,100.22417682926829,0.6836382113821138
3196,3196,25379.03,328,474,38147.37,1.59,Premium,34,65,99,385.11,3,Stylish,1.4407294832826747,1,115.949452887538,2.2907598784194527
3197,3197,32700.47,1591,810,93207.31,1.68,Premium,14,47,11,227.93,3,Stylish,0.5087939698492462,1,58.547305276381906,0.8547738693467336
3198,3198,24397.56,2536,862,80282.77,3.7,Basic,14,35,79,423.12,1,Affordable,0.33977138352384706,1,31.644765471028776,1.2571541190382343
3199,3199,27930.31,868,629,22551.74,2.82,Premium,32,33,36,133.63,4,Stylish,0.7238204833141542,1,25.95136939010357,2.0411737629459146
3200,3200,29541.46,335,989,5042.03,3.97,Basic,15,23,40,223.96,1,Affordable,2.943452380952381,1,15.006041666666667,11.685505952380954
3201,3201,11522.1,3890,675,54532.11,1.49,Standard,15,21,196,239.83,4,Affordable,0.17347725520431764,1,14.014934464148034,0.25848111025443327
3202,3202,31983.89,2220,942,68912.39,1.34,Standard,12,42,166,243.34,2,Innovative,0.4241332733003152,1,31.02764070238631,0.5683385862224224
3203,3203,45714.44,3037,275,26545.24,2.01,Basic,4,29,83,443.13,1,Stylish,0.09052007899934167,1,8.737735352205398,0.18194535878867674
3204,3204,39452.93,4685,52,85344.39,2.88,Premium,23,58,103,146.15,2,Innovative,0.011096884336320957,0,18.21263124199744,0.03195902688860435
3205,3205,15726.4,209,244,41526.92,1.36,Standard,9,52,121,441.63,4,Stylish,1.161904761904762,1,197.7472380952381,1.5801904761904764
3206,3206,27275.07,4459,202,28906.86,1.46,Standard,30,34,99,390.71,1,Affordable,0.045291479820627804,0,6.481358744394619,0.06612556053811659
3207,3207,45943.89,2982,36,7732.98,3.26,Premium,9,37,72,338.33,3,Durable,0.012068387529332886,0,2.5923499832383503,0.03934294334562521
3208,3208,41305.35,2373,296,3587.49,2.0,Premium,30,69,25,338.2,4,Innovative,0.12468407750631845,1,1.5111583824768322,0.2493681550126369
3209,3209,21589.47,1656,605,47172.38,3.77,Basic,3,55,65,305.18,4,Stylish,0.3651176825588413,1,28.46854556427278,1.3764936632468316
3210,3210,5083.37,265,522,11747.08,0.85,Premium,7,33,24,369.92,3,Durable,1.962406015037594,0,44.161954887218045,1.6680451127819549
3211,3211,36244.35,1853,950,71829.68,1.24,Basic,3,57,85,485.14,2,Innovative,0.5124056094929881,1,38.74308522114347,0.6353829557713052
3212,3212,16573.66,3880,592,47327.23,3.55,Premium,20,53,4,252.22,1,Durable,0.1525380056686421,1,12.19459675341407,0.5415099201236794
3213,3213,22695.93,1476,565,4964.84,4.17,Standard,17,34,171,217.39,4,Innovative,0.3825321597833446,1,3.3614353419092757,1.595159106296547
3214,3214,32664.25,3806,50,62598.02,4.82,Premium,28,38,170,350.2,2,Affordable,0.013133701076963489,0,16.44287365379564,0.06330443919096403
3215,3215,4893.45,950,305,99541.22,4.85,Premium,1,60,74,233.01,3,Stylish,0.3207150368033649,1,104.67005257623555,1.5554679284963195
3216,3216,5953.86,333,683,42388.08,3.87,Premium,29,59,41,232.17,2,Durable,2.0449101796407185,1,126.91041916167666,7.913802395209581
3217,3217,32973.03,2471,530,73044.0,1.03,Standard,18,64,78,57.95,4,Stylish,0.21440129449838188,1,29.54854368932039,0.22083333333333335
3218,3218,15079.56,1123,751,60878.52,1.05,Standard,28,56,6,146.47,1,Innovative,0.6681494661921709,1,54.16238434163701,0.7015569395017794
3219,3219,31928.23,23,889,39898.46,4.18,Basic,30,28,123,393.68,2,Affordable,37.041666666666664,1,1662.4358333333332,154.83416666666665
3220,3220,9410.78,3480,654,93500.81,1.6,Basic,1,54,55,423.35,4,Affordable,0.1878770468256248,1,26.86033036483769,0.3006032749209997
3221,3221,8882.88,3559,602,81007.12,0.8,Premium,27,16,19,80.43,4,Durable,0.1691011235955056,0,22.754808988764044,0.1352808988764045
3222,3222,10029.23,4343,716,7347.85,2.14,Standard,6,47,21,286.41,1,Stylish,0.16482504604051565,1,1.6914940147329651,0.3527255985267035
3223,3223,39847.7,3605,943,78960.41,0.99,Standard,3,59,166,218.75,1,Innovative,0.2615085967831392,0,21.896952301719356,0.2588935108153078
3224,3224,12075.18,2919,537,64076.09,4.06,Basic,2,10,195,424.31,3,Stylish,0.1839041095890411,1,21.943866438356164,0.7466506849315068
3225,3225,971.24,3989,840,95177.44,1.44,Basic,18,67,67,381.27,3,Innovative,0.21052631578947367,1,23.85399498746867,0.30315789473684207
3226,3226,18077.95,4294,687,40140.23,2.51,Premium,9,43,189,315.26,2,Stylish,0.15995343422584402,1,9.345804423748545,0.40148311990686847
3227,3227,35352.03,2047,80,19150.94,1.27,Premium,33,49,165,341.11,4,Stylish,0.0390625,0,9.351044921875,0.049609375
3228,3228,2862.18,3495,268,39951.54,2.5,Premium,16,44,197,183.59,4,Innovative,0.07665903890160183,1,11.42778604118993,0.1916475972540046
3229,3229,34062.61,836,637,9518.07,3.64,Premium,20,36,123,456.43,2,Stylish,0.7610513739545998,1,11.371648745519712,2.770227001194743
3230,3230,5570.54,3920,736,71048.39,1.06,Standard,18,13,157,239.84,2,Affordable,0.18770721754654424,1,18.119966845192554,0.1989696505993369
3231,3231,1901.69,1035,243,27788.56,2.95,Standard,34,67,77,274.13,3,Durable,0.23455598455598456,1,26.822934362934365,0.6919401544401544
3232,3232,2796.53,2210,477,97074.54,2.02,Basic,10,26,112,81.8,3,Durable,0.2157394843962008,1,43.90526458616011,0.43579375848032564
3233,3233,31541.34,4131,98,72816.02,3.2,Premium,12,24,153,363.81,2,Affordable,0.02371732817037754,0,17.62246369796709,0.07589545014520814
3234,3234,41384.12,4041,978,36245.92,4.19,Standard,34,22,154,190.7,4,Stylish,0.24195942602671944,1,8.967323107372588,1.0138099950519546
3235,3235,42251.89,1776,638,46163.2,3.6,Basic,12,53,79,160.52,1,Durable,0.3590320765334834,1,25.97816544738323,1.2925154755205404
3236,3236,24432.37,519,79,85131.21,1.34,Standard,3,54,94,74.49,3,Affordable,0.1519230769230769,1,163.7138653846154,0.20357692307692307
3237,3237,36701.65,3273,403,13468.45,1.04,Basic,17,33,118,360.4,1,Innovative,0.12309102015882713,1,4.113759926695175,0.12801466096518022
3238,3238,5531.63,4756,320,33417.26,1.37,Standard,27,45,112,230.15,4,Stylish,0.06726928736598696,1,7.024860206012193,0.09215892369140215
3239,3239,33087.16,4334,291,71835.65,3.05,Basic,17,55,153,141.67,3,Stylish,0.0671280276816609,1,16.571084198385236,0.20474048442906573
3240,3240,48292.99,1700,335,17197.42,1.66,Basic,16,11,85,131.84,3,Durable,0.1969429747207525,1,10.1101822457378,0.32692533803644913
3241,3241,14135.37,216,807,20860.62,3.84,Basic,3,54,153,217.58,3,Durable,3.71889400921659,1,96.13188940092165,14.280552995391705
3242,3242,41661.3,2045,747,86225.02,1.89,Premium,27,41,147,458.57,1,Innovative,0.3651026392961877,1,42.14321603128055,0.6900439882697947
3243,3243,38869.92,2985,770,34314.0,1.27,Standard,21,65,78,82.14,1,Durable,0.2578700602813128,1,11.491627595445411,0.3274949765572673
3244,3244,38128.0,3532,808,7207.48,2.56,Premium,23,63,142,452.19,3,Affordable,0.22870082083215398,1,2.0400452872912536,0.5854741013303142
3245,3245,42171.79,562,748,35293.69,3.33,Standard,32,21,60,124.76,2,Innovative,1.3285968028419184,1,62.68861456483126,4.424227353463588
3246,3246,34953.82,323,264,9503.31,4.19,Basic,15,36,148,113.78,2,Stylish,0.8148148148148148,1,29.331203703703704,3.4140740740740743
3247,3247,20039.97,1737,429,29909.35,2.65,Basic,35,23,3,190.3,4,Durable,0.2468354430379747,1,17.209062140391254,0.654113924050633
3248,3248,30211.88,2469,676,56325.43,2.53,Basic,18,48,125,393.75,4,Stylish,0.2736842105263158,1,22.803817813765182,0.6924210526315789
3249,3249,22279.9,2210,687,81303.95,3.26,Standard,21,50,156,233.03,1,Durable,0.310719131614654,1,36.772478516508365,1.0129443690637718
3250,3250,38823.44,3210,171,38368.96,4.32,Premium,18,12,176,138.17,2,Affordable,0.05325443786982249,1,11.949224540641545,0.23005917159763314
3251,3251,25177.29,4233,450,31396.03,4.37,Basic,18,58,118,493.24,3,Stylish,0.10628247520075579,1,7.415217288615966,0.4644544166273028
3252,3252,44622.2,3544,657,42981.93,2.41,Premium,24,36,5,211.02,4,Affordable,0.18533145275035262,1,12.124662905500704,0.44664880112834987
3253,3253,39362.8,4497,555,54207.92,4.91,Standard,10,39,8,223.53,3,Durable,0.1233881725211205,1,12.051560693641617,0.6058359270787017
3254,3254,36580.5,414,175,83009.71,0.93,Basic,28,23,140,101.9,1,Stylish,0.42168674698795183,0,200.02339759036147,0.39216867469879524
3255,3255,45354.62,2172,544,40495.73,1.95,Standard,31,20,179,86.88,4,Stylish,0.25034514496088356,1,18.63586286240221,0.4881730326737229
3256,3256,12495.82,4496,388,36743.98,3.16,Premium,4,68,181,275.95,1,Innovative,0.08627974205025572,1,8.170776072937514,0.2726439848788081
3257,3257,30959.66,3653,420,10580.69,1.59,Basic,15,44,172,57.57,3,Durable,0.11494252873563218,1,2.8956458675424193,0.18275862068965518
3258,3258,46445.64,2952,507,10574.86,0.61,Basic,33,29,188,123.56,1,Affordable,0.17168980697595665,0,3.5810565526583136,0.10473078225533355
3259,3259,35644.28,1686,986,27152.86,1.06,Premium,29,17,153,211.84,4,Durable,0.5844694724362774,1,16.095352697095436,0.6195376407824541
3260,3260,39666.19,4687,310,86006.15,0.58,Premium,17,29,90,152.35,1,Innovative,0.06612627986348123,0,18.34602175767918,0.03835324232081911
3261,3261,49333.85,4019,896,2285.21,0.86,Basic,35,23,164,334.66,4,Affordable,0.2228855721393035,0,0.5684601990049751,0.191681592039801
3262,3262,49392.18,2219,850,60558.95,1.05,Premium,23,56,173,203.61,2,Affordable,0.38288288288288286,1,27.278806306306304,0.40202702702702703
3263,3263,6699.09,1484,946,46248.6,2.78,Standard,22,13,166,145.59,2,Durable,0.6370370370370371,1,31.143838383838382,1.7709629629629628
3264,3264,2427.46,229,399,35115.0,2.07,Premium,33,38,191,240.37,4,Durable,1.7347826086956522,1,152.67391304347825,3.5909999999999997
3265,3265,4810.25,4808,167,81614.61,1.85,Basic,13,21,182,331.81,1,Affordable,0.0347265543772094,0,16.971222707423582,0.0642441255978374
3266,3266,19271.12,94,141,72445.48,2.43,Standard,12,16,189,177.65,4,Stylish,1.4842105263157894,1,762.584,3.6066315789473684
3267,3267,47817.15,41,885,77358.84,1.53,Premium,33,42,159,194.53,3,Durable,21.071428571428573,1,1841.8771428571429,32.239285714285714
3268,3268,23272.85,1116,41,49088.1,2.44,Basic,9,52,116,397.93,3,Stylish,0.03670546105640107,0,43.94637421665175,0.08956132497761862
3269,3269,20080.02,2215,601,28112.77,2.74,Standard,2,37,5,190.27,3,Durable,0.27120938628158847,1,12.686268050541516,0.7431137184115525
3270,3270,20804.18,2093,833,51068.59,3.17,Standard,12,44,177,282.8,3,Stylish,0.39780324737344797,1,24.38805635148042,1.26103629417383
3271,3271,20704.47,789,992,9603.66,3.97,Premium,21,30,32,384.8,1,Affordable,1.2556962025316456,1,12.15653164556962,4.9851139240506335
3272,3272,28939.04,958,423,14999.2,1.63,Premium,5,63,38,493.43,4,Affordable,0.4410844629822732,1,15.640458811261732,0.7189676746611053
3273,3273,5995.8,2621,816,48863.99,4.13,Basic,33,33,93,148.64,3,Affordable,0.3112128146453089,1,18.63615179252479,1.285308924485126
3274,3274,27489.96,361,476,70076.5,2.36,Premium,6,38,80,120.17,4,Durable,1.3149171270718232,1,193.5814917127072,3.1032044198895026
3275,3275,46980.02,3071,992,32563.04,3.85,Standard,9,66,99,397.88,1,Durable,0.3229166666666667,1,10.599947916666666,1.2432291666666668
3276,3276,18721.04,2927,972,58771.76,3.74,Basic,8,22,199,469.1,2,Durable,0.3319672131147541,1,20.072322404371587,1.2415573770491803
3277,3277,13048.21,552,926,27811.34,1.71,Standard,27,27,59,245.25,3,Affordable,1.6745027124773961,1,50.291754068716095,2.863399638336347
3278,3278,20195.28,1023,882,72941.5,1.92,Standard,29,56,68,247.54,2,Affordable,0.861328125,1,71.23193359375,1.6537499999999998
3279,3279,12210.23,702,817,93064.18,1.63,Standard,28,61,123,423.99,2,Durable,1.162162162162162,1,132.38147937411094,1.894324324324324
3280,3280,40035.86,3115,968,73140.01,3.49,Standard,12,26,187,117.17,1,Affordable,0.31065468549422337,1,23.472403722721435,1.0841848523748396
3281,3281,1588.29,1245,328,58089.97,4.16,Premium,33,49,171,380.71,3,Stylish,0.26324237560192615,1,46.62116372391653,1.095088282504013
3282,3282,24940.41,3750,256,46270.54,2.39,Standard,23,68,23,136.64,3,Stylish,0.06824846707544655,1,12.335521194348175,0.16311383631031726
3283,3283,19816.83,1869,504,11680.48,4.82,Basic,29,19,183,382.61,1,Innovative,0.2695187165775401,1,6.246245989304812,1.2990802139037434
3284,3284,33341.59,2029,285,23722.3,3.43,Standard,6,22,182,335.7,2,Affordable,0.14039408866995073,1,11.685862068965516,0.481551724137931
3285,3285,24357.59,2470,189,75810.63,4.85,Basic,11,39,40,103.1,3,Innovative,0.0764872521246459,1,30.680141643059493,0.37096317280453256
3286,3286,4781.37,2715,502,10809.78,2.47,Premium,14,21,155,371.14,1,Stylish,0.18483063328424154,1,3.9800368188512523,0.45653166421207664
3287,3287,12762.87,2764,802,84773.85,1.24,Premium,12,51,31,261.34,3,Stylish,0.2900542495479204,1,30.659620253164558,0.3596672694394213
3288,3288,32246.75,2491,420,18867.02,4.95,Standard,10,44,179,134.51,4,Innovative,0.16853932584269662,1,7.571035313001605,0.8342696629213483
3289,3289,42670.55,194,136,41875.44,1.48,Basic,33,22,49,366.99,3,Durable,0.6974358974358974,1,214.74584615384617,1.032205128205128
3290,3290,36077.31,3256,956,46639.22,1.55,Basic,23,67,75,234.99,1,Innovative,0.2935216456862143,1,14.319686828369665,0.4549585508136322
3291,3291,15903.71,4028,890,12340.71,4.39,Premium,15,24,188,478.13,2,Durable,0.22089848597666914,1,3.062970960536113,0.9697443534375775
3292,3292,29257.7,3879,104,28545.95,1.95,Standard,10,41,13,213.24,1,Durable,0.026804123711340205,0,7.357203608247423,0.0522680412371134
3293,3293,20590.39,1779,848,34679.25,0.82,Premium,30,33,171,291.73,2,Durable,0.4764044943820225,0,19.482724719101125,0.3906516853932584
